"FullName","Length","Extension","LastWriteTime"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\XmlImporter.php","499",".php","28/06/2026 14:18:06"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Builders\EntityBuilder.php","1936",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Builders\RelationshipBuilder.php","306",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Extractors\AssetExtractor.php","731",".php","28/06/2026 14:25:23"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Extractors\CompanyExtractor.php","921",".php","28/06/2026 14:23:23"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Extractors\ContractExtractor.php","613",".php","28/06/2026 14:32:25"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Extractors\LicenseExtractor.php","837",".php","28/06/2026 14:26:28"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Extractors\ManufacturerExtractor.php","833",".php","28/06/2026 14:37:21"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Extractors\ModelExtractor.php","525",".php","28/06/2026 14:38:45"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Extractors\SerialExtractor.php","438",".php","28/06/2026 14:35:42"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Extractors\UserExtractor.php","521",".php","28/06/2026 14:24:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Extractors\WarrantyExtractor.php","538",".php","28/06/2026 14:36:30"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Graph\Edge.php","288",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Graph\Graph.php","289",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Graph\Node.php","288",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Memory\ConversationMemory.php","303",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Memory\MemoryRepository.php","301",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Parsers\CsvParser.php","295",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Parsers\DocxParser.php","296",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Parsers\ExcelParser.php","2460",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Parsers\HtmlParser.php","296",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Parsers\JsonParser.php","296",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Parsers\PdfParser.php","295",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Parsers\XmlParser.php","295",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Repositories\KnowledgeRepository.php","1180",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\AssetMatcher.php","881",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\ColumnDetector.php","3042",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\CompanyDetector.php","491",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\CompanyMatcher.php","492",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\EntityClassifier.php","929",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\GraphTraversal.php","674",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\HtmlTableReader.php","917",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\ImportPipeline.php","1046",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\InventoryImporter.php","1056",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\KnowledgeAIEngine.php","1377",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\KnowledgeImporter.php","1764",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\KnowledgeSearch.php","747",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\KnowledgeService.php","637",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\KnowledgeStatistics.php","825",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\LicenseMatcher.php","566",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\ManufacturerDetector.php","706",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\ModelDetector.php","504",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\ReasoningEngine.php","683",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\RelationshipResolver.php","817",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\SemanticSearch.php","736",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\SerialDetector.php","403",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\SmartInventoryParser.php","1302",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\UserDetector.php","853",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\UserMatcher.php","465",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Knowledge\Services\WarrantyDetector.php","501",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Licenses\Entities\License.php","4515",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Licenses\Repositories\LicenseRepository.php","3704",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Licenses\Services\LicenseService.php","1501",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Models\DashboardModel.php","1348",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\AI\AIController.php","291",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\AI\AIService.php","288",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\AI\Embeddings.php","289",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\AI\KnowledgeBase.php","292",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\AI\PromptManager.php","292",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Dashboard\DashboardCache.php","536",".php","27/06/2026 18:25:44"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Dashboard\DashboardController.php","438",".php","27/06/2026 19:24:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Dashboard\DashboardDTO.php","318",".php","27/06/2026 18:22:51"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Dashboard\DashboardEvent.php","159",".php","27/06/2026 18:24:36"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Dashboard\DashboardModel.php","540",".php","27/06/2026 19:23:36"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Dashboard\DashboardPolicy.php","503",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Dashboard\DashboardPolicy.php.bak_20260628022818","181",".bak_20260628022818","27/06/2026 18:23:39"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Dashboard\DashboardQueries.php","1078",".php","27/06/2026 19:36:24"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Dashboard\DashboardRepository.php","1471",".php","27/06/2026 19:23:59"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Dashboard\DashboardService.php","707",".php","27/06/2026 19:24:24"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Dashboard\DashboardStatistics.php","571",".php","27/06/2026 19:37:16"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Dashboard\DashboardWidget.php","362",".php","27/06/2026 18:26:42"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Knowledge\KnowledgeController.php","305",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Knowledge\KnowledgeRepository.php","305",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Knowledge\KnowledgeService.php","302",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Notifications\NotificationController.php","312",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Notifications\NotificationRepository.php","312",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Notifications\NotificationService.php","309",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Settings\SettingsController.php","303",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Settings\SettingsRepository.php","303",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Settings\SettingsService.php","300",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Tickets\TicketController.php","300",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Tickets\TicketModel.php","295",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Tickets\TicketRepository.php","4965",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Tickets\TicketService.php","3299",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\WhatsApp\EvolutionAPI.php","297",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\WhatsApp\WhatsAppController.php","7762",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\WhatsApp\WhatsAppRepository.php","1476",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\WhatsApp\WhatsAppService.php","300",".php","29/06/2026 12:41:46"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Zabbix\TriggerParser.php","296",".php","29/06/2026 12:41:47"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Zabbix\Webhook.php","290",".php","29/06/2026 12:41:47"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Zabbix\ZabbixController.php","299",".php","29/06/2026 12:41:47"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Zabbix\ZabbixRepository.php","299",".php","29/06/2026 12:41:47"
"C:\SOLPI\glpi\plugins\solpi\src\Modules\Zabbix\ZabbixService.php","296",".php","29/06/2026 12:41:47"
"C:\SOLPI\glpi\plugins\solpi\src\stubs\dbmysql.php","2301",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\src\stubs\ramsey_uuid.php","496",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\src\Traits\LoggerTrait.php","115",".php","29/06/2026 12:41:47"
"C:\SOLPI\glpi\plugins\solpi\src\Traits\ResponseTrait.php","117",".php","29/06/2026 12:41:47"
"C:\SOLPI\glpi\plugins\solpi\src\Users\Entities\User.php","3624",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Users\Repositories\UserRepository.php","3363",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\src\Users\Services\UserService.php","1506",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\templates\ai.php","48",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\templates\alerts.php","52",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\templates\dashboard.php","2639",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\templates\settings.php","558",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\templates\tickets.php","53",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\templates\whatsapp.php","54",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\templates\layouts\footer.php","284",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\templates\layouts\header.php","1410",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\templates\layouts\menu.php","726",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\templates\layouts\sidebar.php","871",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\auditor.php","49",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\check_deps.php","409",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\tools\check_loaded.php","444",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\tools\test_buttons.php","1750",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\tools\test_evolution.php","782",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\tools\test_flow.php","1604",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\tools\test_hook.php","2051",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\tools\test_init.php","753",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\tools\test_list.php","1444",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\tools\test_sim.php","1329",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\tools\test_webhook.php","846",".php","30/06/2026 13:40:20"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\AuditReport.php","1307",".php","29/06/2026 01:36:12"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\ProjectAuditor.php","64",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\ClassAnalyzer.php","73",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\DuplicateAnalyzer.php","77",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\DuplicateClassAnalyzer.php","82",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\EmptyFileAnalyzer.php","77",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\EnumAnalyzer.php","72",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\InterfaceAnalyzer.php","77",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\LineCounterAnalyzer.php","79",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\NamespaceAnalyzer.php","77",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\ProjectStatisticsAnalyzer.php","85",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\StrictTypeAnalyzer.php","78",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\StrictTypesAnalyzer.php","79",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\TodoAnalyzer.php","72",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Analyzers\TraitAnalyzer.php","73",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Contracts\AnalyzerInterface.php","77",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Reports\ConsoleReport.php","71",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Reports\HtmlReport.php","68",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Reports\JsonReport.php","68",".php","29/06/2026 12:38:26"
"C:\SOLPI\glpi\plugins\solpi\tools\Auditor\Support\FileFinder.php","1388",".php","29/06/2026 01:35:51"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\apply-audit-phpdoc-fixes-from-patch.ps1","1721",".ps1","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\apply-audit-phpdoc-fixes.ps1","1565",".ps1","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\audit-phpdoc-fixes.patch","11149",".patch","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\make_zip.php","779",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\pr-0001-webhook-hardening.patch","1641",".patch","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\pr-0002-stop-raw-logging.patch","1574",".patch","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\pr-0003-secrets-to-env.patch","881",".patch","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\audit-phpdoc-fixes\src-AI-AIKernel.php","1836",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\audit-phpdoc-fixes\src-AI-Services-RAGService.php","1739",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\audit-phpdoc-fixes\src-Assets-Services-AssetService.php","2231",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\audit-phpdoc-fixes\src-Core-BaseEntity.php","1951",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\audit-phpdoc-fixes\src-Core-BaseRepository.php","2438",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\tools\patches\audit-phpdoc-fixes\src-Core-Collection.php","944",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\autoload.php","770",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\bin\phpcpd","3446","","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\bin\phpcpd.bat","133",".bat","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\bin\phpstan","3446","","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\bin\phpstan.bat","134",".bat","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\bin\phpstan.phar","3461",".phar","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\bin\phpstan.phar.bat","139",".bat","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\composer\autoload_classmap.php","28394",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\composer\autoload_files.php","397",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\composer\autoload_namespaces.php","148",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\composer\autoload_psr4.php","186",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\composer\autoload_real.php","1722",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\composer\autoload_static.php","33357",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\composer\ClassLoader.php","16957",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\composer\installed.json","13948",".json","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\composer\installed.php","2999",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\composer\InstalledVersions.php","17791",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\composer\LICENSE","1091","","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\composer\platform_check.php","942",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpstan\phpstan\bootstrap.php","6602",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpstan\phpstan\CLAUDE.md","6484",".md","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpstan\phpstan\composer.json","922",".json","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpstan\phpstan\LICENSE","1127","","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpstan\phpstan\phpstan","164","","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpstan\phpstan\phpstan.phar","27246005",".phar","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpstan\phpstan\phpstan.phar.asc","849",".asc","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpstan\phpstan\README.md","7130",".md","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpstan\phpstan\UPGRADING.md","20797",".md","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpstan\phpstan\conf\bleedingEdge.neon","58",".neon","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-file-iterator\ChangeLog.md","4900",".md","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-file-iterator\composer.json","1104",".json","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-file-iterator\LICENSE","1585","","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-file-iterator\README.md","585",".md","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-file-iterator\.psalm\baseline.xml","237",".xml","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-file-iterator\.psalm\config.xml","507",".xml","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-file-iterator\src\Facade.php","2776",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-file-iterator\src\Factory.php","2589",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-file-iterator\src\Iterator.php","3091",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-timer\ChangeLog.md","4920",".md","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-timer\composer.json","1003",".json","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-timer\LICENSE","1585","","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-timer\README.md","2351",".md","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-timer\.psalm\baseline.xml","113",".xml","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-timer\.psalm\config.xml","506",".xml","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-timer\src\Duration.php","2787",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-timer\src\ResourceUsageFormatter.php","2216",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-timer\src\Timer.php","964",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-timer\src\exceptions\Exception.php","373",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-timer\src\exceptions\NoActiveTimerException.php","419",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\phpunit\php-timer\src\exceptions\TimeSinceStartOfRequestNotAvailableException.php","445",".php","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\sebastian\cli-parser\ChangeLog.md","676",".md","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\sebastian\cli-parser\composer.json","968",".json","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\sebastian\cli-parser\infection.json","186",".json","01/07/2026 13:34:33"
"C:\SOLPI\glpi\plugins\solpi\vendor\sebastian\cli-parser\LICENSE","1583","","01/07/2026 13:34:33"
